Date_time,Open,High,Low,Close
2011-11-21,9416.35,9458.35,8706.0,8871.6
2011-11-28,8806.7,8806.7,8240.45,8480.65
2011-12-05,8598.7,9200.65,8490.35,9200.65
2011-12-12,9154.9,9273.1,8689.85,8830.45
2011-12-19,8900.9,8920.25,8127.2,8133.05
2011-12-26,8122.25,8451.95,7766.35,8292.25
2012-01-02,8301.35,8420.2,7925.15,7958.05
2012-01-09,8009.85,8586.65,7888.25,8437.1
2012-01-16,8450.4,9073.0,8329.9,8985.3
2012-01-23,8913.25,9560.15,8813.85,9528.95
2012-01-30,9503.1,9969.25,9456.25,9808.5
2012-02-06,9741.25,10158.95,9509.15,10126.75
2012-02-13,10219.6,10555.0,10183.45,10414.55
2012-02-20,10451.1,11203.35,10335.7,11100.65
2012-02-27,11042.6,11226.75,10435.55,10499.25
2012-03-05,10527.65,10667.3,10073.9,10436.15
2012-03-12,10406.85,10526.55,9939.95,10526.55
2012-03-19,10765.95,10912.05,10348.05,10351.9
2012-03-26,10440.85,10583.75,10125.75,10319.15
2012-04-02,10260.2,10263.1,9845.4,10185.3
2012-04-09,10186.8,10502.7,10180.95,10371.85
2012-04-16,10256.65,10587.95,10060.7,10281.35
2012-04-23,10274.15,10645.85,10248.55,10440.5
2012-04-30,10432.6,10521.45,10029.45,10232.1
2012-05-07,10210.1,10382.35,9757.75,9777.95
2012-05-14,9664.85,9924.15,9296.65,9390.8
2012-05-21,9412.6,9498.8,8995.25,9356.65
2012-05-28,9299.9,9522.3,9157.2,9475.7
2012-06-04,9483.1,9783.45,9252.6,9262.2
2012-06-11,9174.55,10031.2,9110.45,10026.5
2012-06-18,10070.15,10224.55,9813.65,10042.4
2012-06-25,10178.85,10197.8,9619.15,10038.4
2012-07-02,10068.9,10360.0,9892.8,10300.5
2012-07-09,10366.5,10687.9,10303.65,10670.1
2012-07-16,10594.95,10782.55,10524.75,10580.3
2012-07-23,10614.1,10708.6,10463.4,10486.45
2012-07-30,10401.7,10402.25,10056.15,10163.45
2012-08-06,10222.55,10467.95,10209.15,10304.95
2012-08-13,10426.75,10640.75,10272.05,10369.85
2012-08-20,10339.2,10551.05,10284.05,10409.85
2012-08-27,10436.85,10560.85,10318.55,10320.3
2012-09-03,10338.25,10338.25,9948.7,9994.3
2012-09-10,10030.85,10162.15,9814.05,10155.45
2012-09-17,10153.8,10664.55,10006.5,10627.95
2012-09-24,10797.1,11433.1,10797.1,11384.55
2012-10-01,11359.3,11536.85,11321.2,11470.95
2012-10-08,11462.1,11745.2,10043.6,11493.45
2012-10-15,11530.65,11530.65,11244.7,11374.15
2012-10-22,11397.7,11605.65,11288.4,11485.95
2012-10-29,11422.1,11656.8,11419.4,11516.0
2012-11-05,11506.5,11600.05,11125.2,11469.7
2012-11-12,11449.7,11719.1,11401.3,11485.8
2012-11-19,11488.1,11608.8,11306.05,11323.4
2012-11-26,11342.65,11570.85,11256.4,11463.5
2012-12-03,11534.2,12175.3,11411.1,12153.1
2012-12-10,12126.6,12480.6,12053.45,12337.05
2012-12-17,12380.0,12447.35,12242.8,12444.55
2012-12-24,12403.65,12571.6,12197.2,12295.3
2012-12-31,12363.85,12523.5,12265.75,12457.15
2013-01-07,12442.85,12837.8,12427.7,12783.05
2013-01-14,12837.45,12837.45,12582.65,12585.95
2013-01-21,12622.05,12908.2,12583.35,12648.2
2013-01-28,12678.0,12748.95,12509.45,12712.5
2013-02-04,12705.8,12960.65,12580.85,12600.6
2013-02-11,12656.85,12723.3,12245.95,12272.55
2013-02-18,12298.1,12485.95,12256.8,12317.05
2013-02-25,12353.0,12470.7,12024.4,12082.45
2013-03-04,12119.95,12137.85,11401.2,11535.4
2013-03-11,11515.4,12219.45,11453.1,12186.45
2013-03-18,12221.5,12241.3,11555.45,11830.1
2013-03-25,11679.35,11814.75,11173.35,11185.75
2013-04-01,11327.4,11413.25,11048.4,11394.5
2013-04-08,11414.95,11590.6,11021.4,11092.2
2013-04-15,11075.85,11442.9,10888.75,11394.7
2013-04-22,11357.95,12313.0,11334.75,12280.35
2013-04-29,12317.4,12755.8,12317.4,12521.35
2013-05-06,12560.35,12783.3,12364.7,12383.1
2013-05-13,12358.35,12811.25,12188.3,12811.25
2013-05-20,12760.45,13355.1,12516.1,13290.55
2013-05-27,13332.7,13414.3,12582.5,12781.2
2013-06-03,12751.5,13016.45,12453.15,12458.55
2013-06-10,12453.4,12520.55,12184.05,12237.1
2013-06-17,12292.65,12363.8,11656.9,11904.85
2013-06-24,11928.3,11992.95,11210.75,11344.3
2013-07-01,11272.2,11654.7,11033.75,11598.4
2013-07-08,11597.45,11752.9,11273.6,11435.5
2013-07-15,11328.2,11743.25,11176.65,11743.2
2013-07-22,11678.9,11811.9,10829.75,10977.2
2013-07-29,10948.4,11285.8,10352.95,10494.55
2013-08-05,10393.15,10449.7,9863.05,9973.2
2013-08-12,10031.3,10117.65,9660.3,9793.75
2013-08-19,9849.85,10071.25,9420.15,9457.0
2013-08-26,9425.5,9766.1,8860.15,9449.75
2013-09-02,9529.7,9586.65,8366.75,9066.95
2013-09-09,9112.8,9989.85,8605.65,9964.9
2013-09-16,10084.0,10409.15,9980.5,10159.85
2013-09-23,10418.5,11219.45,10175.05,10701.75
2013-09-30,10466.3,10509.55,9883.95,9898.3
2013-10-07,9783.9,10328.75,9582.75,10206.25
2013-10-14,10124.15,10649.3,9877.45,10624.45
2013-10-21,10588.95,10784.0,10274.35,10740.05
2013-10-28,10751.7,11091.6,10700.55,10872.75
2013-11-04,10924.45,11694.45,10669.0,11584.9
2013-11-11,11539.75,11736.2,10841.6,10873.65
2013-11-18,10786.25,10940.5,10412.05,10817.45
2013-11-25,10962.25,11207.7,10630.55,10719.5
2013-12-02,10780.6,11186.15,10780.6,11166.25
2013-12-09,11180.3,11770.65,11107.75,11769.7
2013-12-16,12206.95,12225.95,11349.85,11355.3
2013-12-23,11347.2,11572.3,11040.15,11294.25
2013-12-30,11258.65,11514.45,11258.65,11446.0
2014-01-06,11532.6,11578.9,11052.6,11203.95
2014-01-13,11174.35,11174.35,10788.2,10821.05
2014-01-20,10814.65,11192.8,10814.65,10945.0
2014-01-27,10909.9,11248.35,10876.25,10975.75
2014-02-03,10802.3,10802.3,10101.2,10244.7
2014-02-10,10205.45,10321.5,9944.0,10261.45
2014-02-17,10287.35,10395.15,10064.75,10215.8
2014-02-24,10217.15,10630.15,10205.8,10533.5
2014-03-03,10508.95,10793.6,10471.45,10754.15
2014-03-10,10705.45,11947.5,10613.0,11904.15
2014-03-17,11784.55,12308.7,11784.55,12060.2
2014-03-24,12093.2,12268.75,11989.95,12086.15
2014-03-31,12134.65,12787.5,12134.65,12785.45
2014-04-07,12855.5,12869.35,12430.85,12562.9
2014-04-14,12562.35,13055.6,12439.55,12838.45
2014-04-21,12830.5,12831.6,12514.75,12787.85
2014-04-28,12845.3,13268.6,12838.85,13022.8
2014-05-05,13038.95,13124.3,12738.6,12840.0
2014-05-12,12841.4,13814.25,12773.05,13798.15
2014-05-19,13801.0,15742.05,13801.0,14864.65
2014-05-26,15032.0,15362.55,14857.5,15319.3
2014-06-02,15431.95,15568.05,14709.3,14740.0
2014-06-09,14786.45,15576.05,14770.0,15530.4
2014-06-16,15625.4,15725.8,15083.9,15090.95
2014-06-23,15055.2,15461.55,14859.6,15019.4
2014-06-30,15014.2,15333.25,14940.35,15011.2
2014-07-07,15059.1,15582.65,15059.1,15544.35
2014-07-14,15589.5,15592.8,14406.65,14451.65
2014-07-21,14508.1,15463.15,14338.65,15376.3
2014-07-28,15510.0,15626.9,15272.45,15321.4
2014-08-04,15399.5,15499.5,15096.1,15138.4
2014-08-11,15242.25,15343.5,14709.1,14761.5
2014-08-18,14858.75,15144.75,14807.0,15077.4
2014-08-25,15099.7,15865.3,15068.35,15829.85
2014-09-01,15817.55,15973.35,15503.4,15714.3
2014-09-08,15790.25,16208.55,15790.25,15980.05
2014-09-15,16084.2,16309.7,16049.25,16271.35
2014-09-22,16158.65,16239.7,15770.8,16132.35
2014-09-29,16052.55,16272.35,15168.4,15622.2
2014-10-06,15636.45,15636.45,15270.95,15291.3
2014-10-13,15214.25,15795.65,15130.35,15463.95
2014-10-20,15360.7,15973.5,15301.65,15963.2
2014-10-27,16259.7,16572.5,16157.05,16450.55
2014-11-03,16538.9,17060.15,16470.85,17040.05
2014-11-10,17087.0,17425.2,16934.85,17372.15
2014-11-17,17364.65,17651.0,17203.0,17583.2
2014-11-24,17571.7,18139.95,17469.25,18068.5
2014-12-01,18128.6,18615.4,17890.85,18527.4
2014-12-08,18586.95,18875.45,18301.0,18713.75
2014-12-15,18804.95,18804.95,18183.1,18301.15
2014-12-22,18176.7,18563.6,17502.45,18482.75
2014-12-29,18562.35,18923.6,18424.0,18550.15
2015-01-05,18589.6,19118.85,18428.1,19097.05
2015-01-12,19155.2,19166.0,18211.5,18595.9
2015-01-19,18632.0,19410.4,18517.9,19208.65
2015-01-26,19345.65,20167.65,19299.1,20044.35
2015-02-02,20179.8,20907.55,19732.45,19835.65
2015-02-09,19778.95,19991.4,18740.35,18788.3
2015-02-16,18650.0,19441.0,18226.9,19353.2
2015-02-23,19518.85,19532.7,18876.25,19050.3
2015-03-02,19199.15,19776.9,18489.6,19772.1
2015-03-09,19954.5,20541.65,19398.75,19760.25
2015-03-16,19541.5,19541.5,18737.35,18818.65
2015-03-23,18777.8,19373.45,18541.5,18635.7
2015-03-30,18695.05,18696.7,17720.3,18067.0
2015-04-06,18160.2,18668.85,18089.45,18633.75
2015-04-13,18702.6,18896.5,18351.8,18773.45
2015-04-20,18842.25,19038.5,18321.75,18363.5
2015-04-27,18386.25,18500.3,17798.65,18013.85
2015-05-04,18063.6,18431.9,17738.9,18389.75
2015-05-11,18417.5,18586.3,17246.55,17782.9
2015-05-18,17921.15,18260.3,17597.75,18172.4
2015-05-25,18274.6,18755.45,18213.75,18399.7
2015-06-01,18405.05,18751.2,18226.0,18720.95
2015-06-08,18721.15,18832.5,17469.65,17523.0
2015-06-15,17542.5,17821.9,17174.7,17520.4
2015-06-22,17499.35,17935.3,17293.45,17920.9
2015-06-29,17956.55,18539.15,17950.6,18384.4
2015-07-06,17962.5,18756.65,17821.9,18746.7
2015-07-13,18488.35,18980.65,18402.85,18691.85
2015-07-20,18753.8,19229.05,18657.6,19107.45
2015-07-27,19126.1,19149.05,18613.55,18640.2
2015-08-03,18566.55,18828.85,18174.2,18717.3
2015-08-10,18782.65,19103.7,18758.9,18925.7
2015-08-17,18926.1,19071.35,18034.75,18728.1
2015-08-24,18763.05,18896.45,17842.1,18031.6
2015-08-31,17446.35,17569.8,16670.55,17190.2
2015-09-07,17137.25,17353.3,15933.15,16147.1
2015-09-14,16222.2,16781.55,15762.2,16596.7
2015-09-21,16596.5,17602.0,16525.15,17422.3
2015-09-28,17186.05,17652.2,16759.0,17198.05
2015-10-05,17286.25,17461.35,16648.3,17147.15
2015-10-12,17374.25,17827.15,17362.7,17569.9
2015-10-19,17642.6,17946.9,17434.05,17925.65
2015-10-26,17911.65,17980.5,17565.35,17935.45
2015-11-02,18027.1,18029.05,17170.35,17335.4
2015-11-09,17351.45,17466.2,16911.6,17113.55
2015-11-16,16667.9,17068.25,16587.25,16951.95
2015-11-23,16881.65,17302.55,16787.65,17054.3
2015-11-30,17120.25,17403.65,16964.9,17362.7
2015-12-07,17336.25,17498.35,16880.35,16922.4
2015-12-14,17018.0,17031.85,16260.1,16346.35
2015-12-21,16212.4,16771.8,16188.05,16600.8
2015-12-28,16593.4,16946.1,16580.65,16833.35
2016-01-04,16843.4,17066.65,16824.05,17034.65
2016-01-11,16966.35,16966.35,16049.75,16166.9
2016-01-18,15979.05,16156.8,15154.35,15202.45
2016-01-25,15165.2,15575.65,14754.95,15518.5
2016-02-01,15667.0,15682.5,15136.85,15514.85
2016-02-08,15547.75,15565.5,14761.4,15209.5
2016-02-15,15206.3,15367.9,13811.45,13919.8
2016-02-22,14120.9,14602.25,13892.5,14340.3
2016-02-29,14331.2,14467.15,13519.9,13814.6
2016-03-07,13818.9,15451.75,13411.6,15388.35
2016-03-14,15323.45,15354.15,14989.4,15198.9
2016-03-21,15309.05,15704.75,15178.3,15653.5
2016-03-28,15735.55,15967.85,15735.55,15872.05
2016-04-04,15867.75,16282.75,15522.2,16167.0
2016-04-11,16236.9,16278.5,15458.05,15589.55
2016-04-18,15623.35,16349.7,15440.25,16249.95
2016-04-25,16328.7,16769.55,16011.9,16723.4
2016-05-02,16746.95,17028.95,16527.55,16766.85
2016-05-09,16614.0,16719.4,16186.25,16311.3
2016-05-16,16357.0,16961.8,16357.0,16713.6
2016-05-23,16744.15,16902.05,16432.45,16469.9
2016-05-30,16560.15,17543.3,16368.0,17510.35
2016-06-06,17580.85,17762.05,17350.45,17662.4
2016-06-13,17710.45,18051.5,17636.9,17826.55
2016-06-20,17620.55,17942.25,17527.55,17685.5
2016-06-27,17425.8,17907.5,16946.35,17413.75
2016-07-04,17346.3,18074.55,17346.3,17955.8
2016-07-11,18091.75,18146.35,17910.9,18008.65
2016-07-18,18268.15,19016.1,18243.3,18954.7
2016-07-25,18998.3,19158.0,18551.3,18706.35
2016-08-01,18594.95,19126.75,18572.1,18950.35
2016-08-08,18896.5,19078.5,18443.65,18903.1
2016-08-15,18986.75,19028.7,18537.1,18931.65
2016-08-22,19029.1,19457.4,18839.4,19424.0
2016-08-29,19432.6,19493.2,19133.9,19188.05
2016-09-05,19174.45,19928.2,19096.7,19891.85
2016-09-12,19990.95,20575.8,19990.95,20247.45
2016-09-19,19861.45,20225.3,19730.25,19868.7
2016-09-26,19892.2,20261.9,19750.5,19868.8
2016-10-03,19792.2,19792.95,19061.4,19323.2
2016-10-10,19395.55,19813.35,19319.1,19403.0
2016-10-17,19489.5,19498.65,18824.85,19033.0
2016-10-24,19136.3,19743.15,19003.4,19698.05
2016-10-31,19763.85,19915.6,19252.1,19499.25
2016-11-07,19578.6,19590.7,18961.85,19077.6
2016-11-14,19317.85,20306.45,18193.25,19780.0
2016-11-21,19808.35,19860.35,18898.35,18956.05
2016-11-28,19063.8,19074.65,18219.4,18482.9
2016-12-05,18237.2,18711.2,18164.2,18254.95
2016-12-12,18245.0,18738.75,17962.55,18679.45
2016-12-19,18616.05,18616.05,18143.5,18333.9
2016-12-26,18258.1,18316.45,17819.75,17886.2
2017-01-02,17825.5,18245.5,17608.35,18149.5
2017-01-09,18242.3,18323.0,17831.75,18259.25
2017-01-16,18314.25,18965.7,18257.75,18908.9
2017-01-23,18899.7,19276.25,18793.35,18806.85
2017-01-30,18762.0,19794.9,18725.05,19702.1
2017-02-06,19718.8,20228.95,19435.75,20183.25
2017-02-13,20307.15,20461.3,20001.1,20227.0
2017-02-20,20273.65,21031.65,20088.4,20549.45
2017-02-27,20494.85,21011.9,20474.85,20851.2
2017-03-06,20853.45,20901.0,20423.7,20507.1
2017-03-13,20548.95,20874.1,20535.4,20760.9
2017-03-20,21189.85,21316.85,21062.0,21175.7
2017-03-27,21202.55,21202.55,20755.15,21122.75
2017-04-03,21178.1,21690.9,20979.7,21430.95
2017-04-10,21539.2,21699.0,21398.1,21436.75
2017-04-17,21492.05,21786.95,21396.7,21680.95
2017-04-24,21700.5,21947.0,21390.25,21573.55
2017-05-01,21591.9,22382.05,21586.15,22349.15
2017-05-08,22412.55,22844.85,22240.6,22580.25
2017-05-15,22678.45,22977.2,22579.35,22695.25
2017-05-22,22735.85,22977.65,22630.75,22815.25
2017-05-29,22874.8,23408.3,22471.35,23300.85
2017-06-05,23310.6,23469.45,23095.0,23362.75
2017-06-12,23397.4,23706.65,23350.35,23698.3
2017-06-19,23610.15,23628.2,23311.9,23495.0
2017-06-26,23571.35,23896.9,23507.7,23549.85
2017-07-03,23636.95,23638.3,22998.05,23241.95
2017-07-10,23240.35,23540.15,23144.5,23444.8
2017-07-17,23449.15,23962.1,23449.15,23943.2
2017-07-24,24011.4,24299.6,23914.4,24280.65
2017-07-31,24307.7,25030.4,24237.05,24806.9
2017-08-07,24880.6,25196.45,24593.35,24823.95
2017-08-14,24854.15,24977.8,23869.4,23977.7
2017-08-21,24051.05,24495.2,23926.0,24072.7
2017-08-28,24140.55,24411.0,23854.6,24320.5
2017-09-04,24351.25,24494.15,24105.75,24406.3
2017-09-11,24456.3,24456.3,24151.9,24355.5
2017-09-18,24468.5,24993.1,24458.85,24844.45
2017-09-25,24948.15,25104.9,24341.35,24366.35
2017-10-02,24361.55,24361.55,23613.2,24026.4
2017-10-09,24200.6,24238.6,24008.05,24200.5
2017-10-16,24209.55,24778.55,23978.6,24662.85
2017-10-23,24815.4,24877.05,23924.1,23953.6
2017-10-30,24085.45,25177.35,23914.05,24845.9
2017-11-06,24873.65,25691.55,24813.6,25643.25
2017-11-13,25569.0,25693.7,25120.25,25515.15
2017-11-20,25570.25,25924.3,25167.2,25700.25
2017-11-27,25733.7,25870.95,25621.6,25793.45
2017-12-04,25693.05,25953.5,25155.05,25192.85
2017-12-11,25295.05,25362.1,24814.45,25340.65
2017-12-18,25434.75,25558.65,24889.1,25452.7
2017-12-25,25181.75,25779.05,24617.15,25633.45
2018-01-01,25659.75,25732.45,25419.05,25530.55
2018-01-08,25565.75,25640.8,25234.65,25619.9
2018-01-15,25690.25,25801.6,25527.95,25721.9
2018-01-22,25858.15,26956.4,25846.85,26893.6
2018-01-29,26940.5,27520.9,26844.25,27381.4
2018-02-05,27446.1,27651.35,26364.75,26368.1
2018-02-12,25968.15,26213.7,25024.85,25494.7
2018-02-19,25530.1,25810.25,25101.5,25183.95
2018-02-26,25324.6,25345.05,24782.1,25318.6
2018-03-05,25452.0,25722.1,24855.35,24866.0
2018-03-12,24831.35,25038.85,24049.35,24290.25
2018-03-19,24443.6,25009.55,24360.65,24544.95
2018-03-26,24530.15,24587.45,23605.9,23652.8
2018-04-02,23674.9,24495.6,23659.25,24306.1
2018-04-09,24235.65,24931.95,24065.45,24811.35
2018-04-16,24848.85,25411.3,24833.85,25231.4
2018-04-23,25082.1,25426.75,24839.3,25009.7
2018-04-30,25065.5,25440.85,24737.0,25432.1
2018-05-07,25490.15,25716.0,25469.65,25644.8
2018-05-14,25676.25,26435.75,25676.25,26408.45
2018-05-21,26404.45,26971.2,25840.15,25928.0
2018-05-28,26017.5,26325.55,25632.75,26294.9
2018-06-04,26291.65,27162.65,25985.35,26676.35
2018-06-11,27023.7,27031.55,26072.6,26447.2
2018-06-18,26473.2,26764.35,26345.3,26406.9
2018-06-25,26444.3,26805.7,26225.7,26761.05
2018-07-02,26718.15,26802.25,26162.7,26360.9
2018-07-09,26364.45,26609.3,26061.75,26503.45
2018-07-16,26642.35,27163.9,26612.25,26950.7
2018-07-23,26914.5,27187.0,26648.1,26872.1
2018-07-30,26701.3,27660.05,26701.3,27631.45
2018-08-06,27767.65,27870.55,27330.45,27709.25
2018-08-13,27769.55,28373.9,27769.55,28107.05
2018-08-20,27760.8,28176.75,27743.1,28121.2
2018-08-27,28171.65,28321.95,27786.8,27837.3
2018-09-03,27971.25,28386.7,27941.75,28046.8
2018-09-10,28199.45,28199.45,27136.9,27460.45
2018-09-17,27395.2,27404.65,26557.5,27143.85
2018-09-24,27002.6,27002.6,25055.8,25621.8
2018-10-01,25645.05,25645.05,24678.85,25133.75
2018-10-08,24943.9,25464.0,24253.95,24306.35
2018-10-15,24470.75,25483.15,24244.85,25348.7
2018-10-22,25444.0,25903.15,24927.45,25097.7
2018-10-29,25484.25,25491.45,24359.8,24359.8
2018-11-05,24647.95,25854.7,24407.25,25723.4
2018-11-12,25731.55,25857.6,25534.8,25766.5
2018-11-19,25816.15,26332.35,25384.95,26247.0
2018-11-26,26364.6,26378.05,25951.35,26004.3
2018-12-03,26096.0,27012.3,26026.05,26845.85
2018-12-10,27032.9,27032.9,26150.6,26642.9
2018-12-17,26073.65,26950.75,25601.75,26803.65
2018-12-24,26915.45,27368.9,26825.25,26897.35
2018-12-31,26877.05,27238.95,26408.15,27120.75
2019-01-07,27267.8,27428.85,26923.75,27202.55
2019-01-14,27378.65,27752.95,27165.15,27420.4
2019-01-21,27389.2,27611.55,27182.25,27465.1
2019-01-28,27514.55,27622.2,27045.6,27119.2
2019-02-04,27041.45,27531.65,26443.7,27060.2
2019-02-11,26974.0,27588.5,26827.3,27261.5
2019-02-18,27240.5,27305.9,26635.45,26792.9
2019-02-25,26754.6,27099.3,26617.7,26859.9
2019-03-04,26934.2,27196.85,26719.65,27022.95
2019-03-11,27068.15,27813.55,26958.85,27759.35
2019-03-18,27840.1,29518.6,27801.8,29411.45
2019-03-25,29521.6,30007.9,29371.9,29579.0
2019-04-01,29329.4,30498.15,29157.15,30383.2
2019-04-08,30537.6,30647.2,29811.85,30130.5
2019-04-15,30201.5,30231.9,29641.4,29868.65
2019-04-22,29983.5,30656.5,29926.8,30191.5
2019-04-29,30282.5,30282.5,29437.1,29980.8
2019-05-06,29920.4,30119.75,29550.85,29924.65
2019-05-13,29626.5,29832.7,28785.6,28975.85
2019-05-20,29026.65,29550.15,28526.1,29521.15
2019-05-27,30230.4,31703.7,30113.65,31216.0
2019-06-03,31234.9,31782.4,30642.55,31350.85
2019-06-10,31406.05,31752.7,30628.9,31072.6
2019-06-17,31259.2,31398.7,30510.65,30587.1
2019-06-24,30652.0,30823.85,30221.3,30624.1
2019-07-01,30680.95,31489.9,30453.9,31121.6
2019-07-08,31271.0,31658.1,31106.95,31424.85
2019-07-15,31346.85,31346.85,30348.85,30587.4
2019-07-22,30688.85,30799.3,29705.9,29835.75
2019-07-29,29617.05,29617.05,28872.3,29363.9
2019-08-05,29583.45,29583.45,27937.55,28231.95
2019-08-12,27841.2,28602.2,27390.5,28444.65
2019-08-19,28356.8,28356.8,27683.85,28200.55
2019-08-26,28331.25,28468.25,26563.1,26978.0
2019-09-02,27663.95,28273.95,26864.5,27485.55
2019-09-09,27239.2,27311.05,26642.6,27235.85
2019-09-16,27240.35,28124.9,26995.5,28103.35
2019-09-23,27868.0,29417.3,26645.15,28964.05
2019-09-30,30039.4,30795.0,29470.95,29886.2
2019-10-07,29674.8,29753.8,27671.3,27682.15
2019-10-14,27909.9,28857.7,27571.2,28038.65
2019-10-21,28238.5,29248.0,28043.5,29099.6
2019-10-28,29416.25,29691.85,28926.2,29495.65
2019-11-04,29527.6,30413.5,29387.25,30360.95
2019-11-11,30415.9,31107.75,30015.1,30754.1
2019-11-18,30664.65,31203.65,30340.25,31012.05
2019-11-25,31036.8,31469.3,30904.85,31130.1
2019-12-02,31065.1,32155.75,31055.75,31926.3
2019-12-09,32008.3,32122.7,31252.6,31319.45
2019-12-16,31321.4,32098.5,30997.85,32029.6
2019-12-23,32159.0,32441.9,31900.8,32381.15
2019-12-30,32381.0,32500.35,31974.85,32414.35
2020-01-06,32486.6,32611.2,31962.25,32077.8
2020-01-13,31910.45,32345.2,30902.6,32081.9
2020-01-20,32139.1,32322.65,31454.35,31553.7
2020-01-27,31923.95,31923.95,30615.75,31257.0
2020-02-03,31110.55,31226.75,29755.3,29814.75
2020-02-10,29811.75,31465.3,29615.3,31163.25
2020-02-17,31248.65,31598.55,30780.4,30861.95
2020-02-24,30873.85,31082.0,30259.45,30939.55
2020-03-02,30666.35,30702.15,29053.4,29191.4
2020-03-09,29701.0,29778.65,27201.3,27780.45
2020-03-16,27031.45,27039.05,21397.45,25346.35
2020-03-23,24061.6,24061.6,18680.65,20272.9
2020-03-30,18311.3,21450.95,16118.1,19931.1
2020-04-06,19254.45,19712.05,17149.85,17317.65
2020-04-13,18454.55,20318.0,17957.35,19876.45
2020-04-20,19854.9,20827.95,18706.25,20749.25
2020-04-27,21104.7,21113.45,19053.5,19636.6
2020-05-04,19870.8,21966.65,19866.45,21478.45
2020-05-11,20514.75,20514.75,18943.95,19360.7
2020-05-18,19610.45,20088.2,18291.15,18818.2
2020-05-25,18795.1,18795.1,17108.35,17359.5
2020-06-01,17537.65,19450.5,17313.25,19212.45
2020-06-08,19728.9,21613.25,19668.7,21177.4
2020-06-15,21636.1,21805.3,19529.3,20600.05
2020-06-22,20457.15,21466.65,19510.35,21332.95
2020-06-29,21491.55,22479.35,20928.7,21661.75
2020-07-06,21291.55,22344.7,21026.6,21854.0
2020-07-13,22270.95,23078.9,22040.55,22401.7
2020-07-20,22613.25,22650.05,21028.0,22057.45
2020-07-27,22307.3,23208.4,22199.5,22676.1
2020-08-03,22664.6,22664.6,21378.35,21656.0
2020-08-10,21543.8,21933.45,21034.0,21762.0
2020-08-17,21824.9,22438.15,21461.35,21695.65
2020-08-24,21906.95,22418.8,21404.05,22318.6
2020-08-31,22436.85,24608.7,22436.1,24577.0
2020-09-07,25038.8,25228.5,22878.05,23084.2
2020-09-14,23036.25,23107.45,22085.65,22509.35
2020-09-21,22683.35,22746.6,21791.2,22063.4
2020-09-28,21983.4,22094.2,20407.45,20934.25
2020-10-05,21152.05,22292.55,21055.1,22234.55
2020-10-12,22352.1,23903.05,22248.85,23885.4
2020-10-19,23955.6,24186.75,22971.45,23528.4
2020-10-26,23902.9,24821.45,23758.75,24473.95
2020-11-02,24525.8,24809.65,23613.9,23898.85
2020-11-09,24367.6,26850.5,24128.65,26768.1
2020-11-16,27088.95,29028.75,27088.95,28502.6
2020-11-23,28792.25,29781.95,28582.5,29150.35
2020-11-30,29432.8,30196.75,28853.4,29584.55
