Entry_date,Entry_price,Exit_price,Exit_date,Type
,,,,
2011-01-03 09:15:00,11892.5,11829.5,2011-01-03 13:15:00,Short
2011-01-03 13:15:00,11829.5,11640.1,2011-01-04 09:15:00,Short
2011-01-04 09:15:00,11640.1,11559.6,2011-01-04 13:15:00,Short
2011-01-04 13:15:00,11559.6,11354.75,2011-01-05 09:15:00,Short
2011-01-05 09:15:00,11354.75,11306.05,2011-01-05 13:15:00,Short
2011-01-05 13:15:00,11306.05,11226.65,2011-01-06 09:15:00,Short
2011-01-06 09:15:00,11226.65,11168.75,2011-01-06 13:15:00,Short
2011-01-06 13:15:00,11168.75,11196.6,2011-01-07 09:15:00,Short
2011-01-07 09:15:00,11196.6,11017.45,2011-01-07 13:15:00,Short
2011-01-10 09:15:00,10872.9,10686.0,2011-01-10 13:15:00,Buy
2011-01-10 13:15:00,10686.0,10906.35,2011-01-11 09:15:00,Buy
2011-01-11 09:15:00,10906.35,10914.0,2011-01-11 13:15:00,Buy
2011-01-11 13:15:00,10914.0,10890.0,2011-01-12 09:15:00,Buy
2011-01-12 09:15:00,10890.0,11129.25,2011-01-12 13:15:00,Buy
2011-01-12 13:15:00,11129.25,10809.4,2011-01-13 09:15:00,Buy
2011-01-13 09:15:00,10809.4,10740.65,2011-01-13 13:15:00,Buy
2011-01-13 13:15:00,10740.65,10891.05,2011-01-14 09:15:00,Buy
2011-01-14 09:15:00,10891.05,10443.75,2011-01-14 13:15:00,Buy
2011-01-14 13:15:00,10443.75,10546.7,2011-01-17 09:15:00,Buy
2011-01-17 09:15:00,10546.7,10489.75,2011-01-17 13:15:00,Buy
2011-01-17 13:15:00,10489.75,10571.55,2011-01-18 09:15:00,Buy
2011-01-18 09:15:00,10571.55,10633.1,2011-01-18 13:15:00,Buy
2011-01-18 13:15:00,10633.1,10686.45,2011-01-19 09:15:00,Buy
2011-01-19 09:15:00,10686.45,10634.45,2011-01-19 13:15:00,Buy
2011-01-19 13:15:00,10634.45,10521.3,2011-01-20 09:15:00,Buy
2011-01-20 09:15:00,10521.3,10795.1,2011-01-20 13:15:00,Buy
2011-01-20 13:15:00,10795.1,10893.9,2011-01-21 09:15:00,Buy
2011-01-21 09:15:00,10893.9,10890.75,2011-01-21 13:15:00,Buy
2011-01-21 13:15:00,10890.75,11120.55,2011-01-24 09:15:00,Buy
2011-01-24 09:15:00,11120.55,11138.55,2011-01-24 13:15:00,Buy
2011-01-24 13:15:00,11138.55,11077.15,2011-01-25 09:15:00,Buy
2011-01-25 09:15:00,11077.15,10879.05,2011-01-25 13:15:00,Buy
2011-01-25 13:15:00,10879.05,10869.25,2011-01-27 09:15:00,Buy
2011-01-27 09:15:00,10869.25,10681.75,2011-01-27 13:15:00,Buy
2011-01-27 13:15:00,10681.75,10489.25,2011-01-28 09:15:00,Buy
2011-01-27 13:15:00,10681.75,10489.25,2011-01-28 09:15:00,Short
2011-01-28 09:15:00,10489.25,10607.8,2011-01-28 13:15:00,Short
2011-01-28 13:15:00,10607.8,10609.85,2011-01-31 09:15:00,Short
2011-01-31 09:15:00,10609.85,10632.75,2011-01-31 13:15:00,Short
2011-01-31 13:15:00,10632.75,10573.2,2011-02-01 09:15:00,Short
2011-02-01 09:15:00,10573.2,10466.4,2011-02-01 13:15:00,Short
2011-02-01 13:15:00,10466.4,10523.15,2011-02-02 09:15:00,Short
2011-02-02 09:15:00,10523.15,10450.35,2011-02-02 13:15:00,Short
2011-02-02 13:15:00,10450.35,10700.45,2011-02-03 09:15:00,Short
2011-02-03 09:15:00,10700.45,10655.7,2011-02-03 13:15:00,Short
2011-02-03 13:15:00,10655.7,10522.75,2011-02-04 09:15:00,Short
2011-02-04 09:15:00,10522.75,10424.35,2011-02-04 13:15:00,Short
2011-02-04 13:15:00,10424.35,10435.4,2011-02-07 09:15:00,Short
2011-02-07 09:15:00,10435.4,10395.8,2011-02-07 13:15:00,Short
2011-02-07 13:15:00,10395.8,10231.05,2011-02-08 09:15:00,Short
2011-02-08 09:15:00,10231.05,10150.6,2011-02-08 13:15:00,Short
2011-02-08 13:15:00,10150.6,10217.1,2011-02-09 09:15:00,Short
2011-02-09 09:15:00,10217.1,10158.5,2011-02-09 13:15:00,Short
2011-02-09 13:15:00,10158.5,10090.05,2011-02-10 09:15:00,Short
2011-02-10 09:15:00,10090.05,10071.7,2011-02-10 13:15:00,Short
2011-02-10 13:15:00,10071.7,10164.2,2011-02-11 09:15:00,Short
2011-02-11 09:15:00,10164.2,10456.95,2011-02-11 13:15:00,Short
2011-02-14 09:15:00,10736.35,10806.75,2011-02-14 13:15:00,Buy
2011-02-14 13:15:00,10806.75,10973.5,2011-02-15 09:15:00,Buy
2011-02-15 09:15:00,10973.5,10958.4,2011-02-15 13:15:00,Buy
2011-02-15 13:15:00,10958.4,10982.5,2011-02-16 09:15:00,Buy
2011-02-16 09:15:00,10982.5,10988.85,2011-02-16 13:15:00,Buy
2011-02-16 13:15:00,10988.85,11098.35,2011-02-17 09:15:00,Buy
2011-02-17 09:15:00,11098.35,11134.9,2011-02-17 13:15:00,Buy
2011-02-17 13:15:00,11134.9,11072.4,2011-02-18 09:15:00,Buy
2011-02-18 09:15:00,11072.4,10970.0,2011-02-18 13:15:00,Buy
2011-02-18 13:15:00,10970.0,10841.15,2011-02-21 09:15:00,Buy
2011-02-21 09:15:00,10841.15,11055.85,2011-02-21 13:15:00,Buy
2011-02-21 13:15:00,11055.85,10855.2,2011-02-22 09:15:00,Buy
2011-02-22 09:15:00,10855.2,10835.1,2011-02-22 13:15:00,Buy
2011-02-22 13:15:00,10835.1,10773.3,2011-02-23 09:15:00,Buy
2011-02-23 09:15:00,10773.3,10645.75,2011-02-23 13:15:00,Buy
2011-02-23 13:15:00,10645.75,10431.2,2011-02-24 09:15:00,Buy
2011-02-23 13:15:00,10645.75,10431.2,2011-02-24 09:15:00,Short
2011-02-24 09:15:00,10431.2,10246.85,2011-02-24 13:15:00,Short
2011-02-24 13:15:00,10246.85,10454.2,2011-02-25 09:15:00,Short
2011-02-25 09:15:00,10454.2,10499.75,2011-02-25 13:15:00,Short
2011-02-25 13:15:00,10499.75,10592.3,2011-02-28 09:15:00,Short
2011-02-28 09:15:00,10592.3,10437.0,2011-02-28 13:15:00,Short
2011-02-28 13:15:00,10437.0,10793.45,2011-03-01 09:15:00,Short
2011-03-01 13:15:00,10901.1,10974.4,2011-03-03 09:15:00,Buy
2011-03-03 09:15:00,10974.4,10908.85,2011-03-03 13:15:00,Buy
2011-03-03 13:15:00,10908.85,11003.65,2011-03-04 09:15:00,Buy
2011-03-04 09:15:00,11003.65,10981.4,2011-03-04 13:15:00,Buy
2011-03-04 13:15:00,10981.4,10672.4,2011-03-07 09:15:00,Buy
2011-03-07 09:15:00,10672.4,10792.65,2011-03-07 13:15:00,Buy
2011-03-07 13:15:00,10792.65,10895.9,2011-03-08 09:15:00,Buy
2011-03-08 09:15:00,10895.9,10940.2,2011-03-08 13:15:00,Buy
2011-03-08 13:15:00,10940.2,11021.55,2011-03-09 09:15:00,Buy
2011-03-09 09:15:00,11021.55,10941.95,2011-03-09 13:15:00,Buy
2011-03-09 13:15:00,10941.95,10819.15,2011-03-10 09:15:00,Buy
2011-03-10 09:15:00,10819.15,10855.65,2011-03-10 13:15:00,Buy
2011-03-10 13:15:00,10855.65,10733.25,2011-03-11 09:15:00,Buy
2011-03-11 09:15:00,10733.25,10734.25,2011-03-11 13:15:00,Buy
2011-03-11 13:15:00,10734.25,10817.55,2011-03-14 09:15:00,Buy
2011-03-14 09:15:00,10817.55,10915.45,2011-03-14 13:15:00,Buy
2011-03-14 13:15:00,10915.45,10743.4,2011-03-15 09:15:00,Buy
2011-03-15 09:15:00,10743.4,10750.7,2011-03-15 13:15:00,Buy
2011-03-15 13:15:00,10750.7,10964.85,2011-03-16 09:15:00,Buy
2011-03-16 09:15:00,10964.85,10967.05,2011-03-16 13:15:00,Buy
2011-03-16 13:15:00,10967.05,10888.7,2011-03-17 09:15:00,Buy
2011-03-17 09:15:00,10888.7,10853.1,2011-03-17 13:15:00,Buy
2011-03-17 13:15:00,10853.1,10740.7,2011-03-18 09:15:00,Buy
2011-03-18 09:15:00,10740.7,10707.65,2011-03-18 13:15:00,Buy
2011-03-18 13:15:00,10707.65,10752.35,2011-03-21 09:15:00,Buy
2011-03-21 09:15:00,10752.35,10740.6,2011-03-21 13:15:00,Buy
2011-03-21 13:15:00,10740.6,10806.95,2011-03-22 09:15:00,Buy
2011-03-22 09:15:00,10806.95,10767.8,2011-03-22 13:15:00,Buy
2011-03-22 13:15:00,10767.8,10928.75,2011-03-23 09:15:00,Buy
2011-03-23 09:15:00,10928.75,10959.0,2011-03-23 13:15:00,Buy
2011-03-23 13:15:00,10959.0,11062.35,2011-03-24 09:15:00,Buy
2011-03-24 09:15:00,11062.35,11070.25,2011-03-24 13:15:00,Buy
2011-03-24 13:15:00,11070.25,11204.8,2011-03-25 09:15:00,Buy
2011-03-25 09:15:00,11204.8,11354.25,2011-03-25 13:15:00,Buy
2011-03-25 13:15:00,11354.25,11530.0,2011-03-28 09:15:00,Buy
2011-03-28 09:15:00,11530.0,11512.45,2011-03-28 13:15:00,Buy
2011-03-28 13:15:00,11512.45,11628.6,2011-03-29 09:15:00,Buy
2011-03-29 09:15:00,11628.6,11578.4,2011-03-29 13:15:00,Buy
2011-03-29 13:15:00,11578.4,11742.0,2011-03-30 09:15:00,Buy
2011-03-30 09:15:00,11742.0,11795.3,2011-03-30 13:15:00,Buy
2011-03-30 13:15:00,11795.3,11725.35,2011-03-31 09:15:00,Buy
2011-03-31 09:15:00,11725.35,11710.05,2011-03-31 13:15:00,Buy
2011-03-31 13:15:00,11710.05,11558.5,2011-04-01 09:15:00,Buy
2011-04-01 09:15:00,11558.5,11603.95,2011-04-01 13:15:00,Buy
2011-04-01 13:15:00,11603.95,11781.35,2011-04-04 09:15:00,Buy
2011-04-04 09:15:00,11781.35,11798.8,2011-04-04 13:15:00,Buy
2011-04-04 13:15:00,11798.8,11728.3,2011-04-05 09:15:00,Buy
2011-04-05 09:15:00,11728.3,11761.0,2011-04-05 13:15:00,Buy
2011-04-05 13:15:00,11761.0,11761.55,2011-04-06 09:15:00,Buy
2011-04-06 09:15:00,11761.55,11708.65,2011-04-06 13:15:00,Buy
2011-04-06 13:15:00,11708.65,11789.15,2011-04-07 09:15:00,Buy
2011-04-07 09:15:00,11789.15,11752.85,2011-04-07 13:15:00,Buy
2011-04-07 13:15:00,11752.85,11716.25,2011-04-08 09:15:00,Buy
2011-04-08 09:15:00,11716.25,11679.15,2011-04-08 13:15:00,Buy
2011-04-08 13:15:00,11679.15,11609.65,2011-04-11 09:15:00,Buy
2011-04-11 09:15:00,11609.65,11580.65,2011-04-11 13:15:00,Buy
2011-04-11 13:15:00,11580.65,11741.75,2011-04-13 09:15:00,Buy
2011-04-13 09:15:00,11741.75,11849.9,2011-04-13 13:15:00,Buy
2011-04-13 13:15:00,11849.9,11760.65,2011-04-15 09:15:00,Buy
2011-04-15 09:15:00,11760.65,11734.8,2011-04-15 13:15:00,Buy
2011-04-15 13:15:00,11734.8,11592.95,2011-04-18 09:15:00,Buy
2011-04-18 09:15:00,11592.95,11552.7,2011-04-18 13:15:00,Buy
2011-04-18 13:15:00,11552.7,11593.8,2011-04-19 09:15:00,Buy
2011-04-19 09:15:00,11593.8,11587.15,2011-04-19 13:15:00,Buy
2011-04-19 13:15:00,11587.15,11634.45,2011-04-20 09:15:00,Buy
2011-04-20 09:15:00,11634.45,11806.65,2011-04-20 13:15:00,Buy
2011-04-20 13:15:00,11806.65,11889.85,2011-04-21 09:15:00,Buy
2011-04-21 09:15:00,11889.85,11886.95,2011-04-21 13:15:00,Buy
2011-04-21 13:15:00,11886.95,11919.9,2011-04-25 09:15:00,Buy
2011-04-25 09:15:00,11919.9,11866.4,2011-04-25 13:15:00,Buy
2011-04-25 13:15:00,11866.4,11767.25,2011-04-26 09:15:00,Buy
2011-04-26 09:15:00,11767.25,11847.65,2011-04-26 13:15:00,Buy
2011-04-26 13:15:00,11847.65,11762.0,2011-04-27 09:15:00,Buy
2011-04-27 09:15:00,11762.0,11788.85,2011-04-27 13:15:00,Buy
2011-04-27 13:15:00,11788.85,11743.8,2011-04-28 09:15:00,Buy
2011-04-28 09:15:00,11743.8,11685.15,2011-04-28 13:15:00,Buy
2011-04-28 13:15:00,11685.15,11555.15,2011-04-29 09:15:00,Buy
2011-04-29 09:15:00,11555.15,11463.3,2011-04-29 13:15:00,Buy
2011-04-29 09:15:00,11555.15,11463.3,2011-04-29 13:15:00,Short
2011-04-29 13:15:00,11463.3,11243.45,2011-05-02 09:15:00,Short
2011-05-02 09:15:00,11243.45,11229.9,2011-05-02 13:15:00,Short
2011-05-02 13:15:00,11229.9,10904.65,2011-05-03 09:15:00,Short
2011-05-03 09:15:00,10904.65,10912.75,2011-05-03 13:15:00,Short
2011-05-03 13:15:00,10912.75,10888.15,2011-05-04 09:15:00,Short
2011-05-04 09:15:00,10888.15,10927.8,2011-05-04 13:15:00,Short
2011-05-04 13:15:00,10927.8,10751.85,2011-05-05 09:15:00,Short
2011-05-05 09:15:00,10751.85,10678.85,2011-05-05 13:15:00,Short
2011-05-05 13:15:00,10678.85,10955.65,2011-05-06 09:15:00,Short
2011-05-06 09:15:00,10955.65,11130.6,2011-05-06 13:15:00,Short
2011-05-06 13:15:00,11130.6,11123.2,2011-05-09 09:15:00,Short
2011-05-09 09:15:00,11123.2,11060.9,2011-05-09 13:15:00,Short
2011-05-09 13:15:00,11060.9,11063.75,2011-05-10 09:15:00,Short
2011-05-10 09:15:00,11063.75,11014.05,2011-05-10 13:15:00,Short
2011-05-10 13:15:00,11014.05,10983.6,2011-05-11 09:15:00,Short
2011-05-11 09:15:00,10983.6,11061.4,2011-05-11 13:15:00,Short
2011-05-11 13:15:00,11061.4,10971.95,2011-05-12 09:15:00,Short
2011-05-12 09:15:00,10971.95,10875.75,2011-05-12 13:15:00,Short
2011-05-12 13:15:00,10875.75,11103.1,2011-05-13 09:15:00,Short
2011-05-13 09:15:00,11103.1,11058.0,2011-05-13 13:15:00,Short
2011-05-13 13:15:00,11058.0,10962.1,2011-05-16 09:15:00,Short
2011-05-16 09:15:00,10962.1,10906.55,2011-05-16 13:15:00,Short
2011-05-16 13:15:00,10906.55,10743.85,2011-05-17 09:15:00,Short
2011-05-17 09:15:00,10743.85,10670.15,2011-05-17 13:15:00,Short
2011-05-17 13:15:00,10670.15,10558.25,2011-05-18 09:15:00,Short
2011-05-18 09:15:00,10558.25,10598.95,2011-05-18 13:15:00,Short
2011-05-18 13:15:00,10598.95,10586.05,2011-05-19 09:15:00,Short
2011-05-19 09:15:00,10586.05,10573.75,2011-05-19 13:15:00,Short
2011-05-19 13:15:00,10573.75,10637.9,2011-05-20 09:15:00,Short
2011-05-20 09:15:00,10637.9,10657.25,2011-05-20 13:15:00,Short
2011-05-20 13:15:00,10657.25,10363.75,2011-05-23 09:15:00,Short
2011-05-23 09:15:00,10363.75,10350.05,2011-05-23 13:15:00,Short
2011-05-23 13:15:00,10350.05,10510.05,2011-05-24 09:15:00,Short
2011-05-24 09:15:00,10510.05,10437.8,2011-05-24 13:15:00,Short
2011-05-24 13:15:00,10437.8,10409.4,2011-05-25 09:15:00,Short
2011-05-25 09:15:00,10409.4,10358.75,2011-05-25 13:15:00,Short
2011-05-25 13:15:00,10358.75,10459.4,2011-05-26 09:15:00,Short
2011-05-26 09:15:00,10459.4,10454.15,2011-05-26 13:15:00,Short
2011-05-26 13:15:00,10454.15,10685.1,2011-05-27 09:15:00,Short
2011-05-27 09:15:00,10685.1,10722.45,2011-05-27 13:15:00,Short
2011-05-27 13:15:00,10722.45,10775.7,2011-05-30 09:15:00,Short
2011-05-30 09:15:00,10775.7,10773.7,2011-05-30 13:15:00,Short
2011-05-31 09:15:00,10964.55,10994.25,2011-05-31 13:15:00,Buy
2011-05-31 13:15:00,10994.25,11004.0,2011-06-01 09:15:00,Buy
2011-06-01 09:15:00,11004.0,11038.8,2011-06-01 13:15:00,Buy
2011-06-01 13:15:00,11038.8,10854.1,2011-06-02 09:15:00,Buy
2011-06-02 09:15:00,10854.1,10851.5,2011-06-02 13:15:00,Buy
2011-06-02 13:15:00,10851.5,10800.7,2011-06-03 09:15:00,Buy
2011-06-03 09:15:00,10800.7,10807.85,2011-06-03 13:15:00,Buy
2011-06-03 13:15:00,10807.85,10751.45,2011-06-06 09:15:00,Buy
2011-06-06 09:15:00,10751.45,10873.9,2011-06-06 13:15:00,Buy
2011-06-06 13:15:00,10873.9,10887.15,2011-06-07 09:15:00,Buy
2011-06-07 09:15:00,10887.15,10861.35,2011-06-07 13:15:00,Buy
2011-06-07 13:15:00,10861.35,10803.8,2011-06-08 09:15:00,Buy
2011-06-08 09:15:00,10803.8,10791.0,2011-06-08 13:15:00,Buy
2011-06-08 13:15:00,10791.0,10820.45,2011-06-09 09:15:00,Buy
2011-06-09 09:15:00,10820.45,10780.55,2011-06-09 13:15:00,Buy
2011-06-09 13:15:00,10780.55,10696.5,2011-06-10 09:15:00,Buy
2011-06-10 09:15:00,10696.5,10709.6,2011-06-10 13:15:00,Buy
2011-06-10 13:15:00,10709.6,10734.25,2011-06-13 09:15:00,Buy
2011-06-13 09:15:00,10734.25,10733.25,2011-06-13 13:15:00,Buy
2011-06-13 13:15:00,10733.25,10776.95,2011-06-14 09:15:00,Buy
2011-06-14 09:15:00,10776.95,10812.3,2011-06-14 13:15:00,Buy
2011-06-14 13:15:00,10812.3,10687.25,2011-06-15 09:15:00,Buy
2011-06-15 09:15:00,10687.25,10633.95,2011-06-15 13:15:00,Buy
2011-06-15 09:15:00,10687.25,10633.95,2011-06-15 13:15:00,Short
2011-06-15 13:15:00,10633.95,10584.7,2011-06-16 09:15:00,Short
2011-06-16 09:15:00,10584.7,10577.55,2011-06-16 13:15:00,Short
2011-06-16 13:15:00,10577.55,10576.75,2011-06-17 09:15:00,Short
2011-06-17 09:15:00,10576.75,10586.4,2011-06-17 13:15:00,Short
2011-06-17 13:15:00,10586.4,10502.3,2011-06-20 09:15:00,Short
2011-06-20 09:15:00,10502.3,10502.15,2011-06-20 13:15:00,Short
2011-06-20 13:15:00,10502.15,10620.45,2011-06-21 09:15:00,Short
2011-06-21 09:15:00,10620.45,10469.6,2011-06-21 13:15:00,Short
2011-06-21 13:15:00,10469.6,10500.75,2011-06-22 09:15:00,Short
2011-06-22 09:15:00,10500.75,10470.7,2011-06-22 13:15:00,Short
2011-06-22 13:15:00,10470.7,10541.95,2011-06-23 09:15:00,Short
2011-06-23 09:15:00,10541.95,10542.35,2011-06-23 13:15:00,Short
2011-06-23 13:15:00,10542.35,10774.7,2011-06-24 09:15:00,Short
2011-06-24 13:15:00,10853.1,11012.65,2011-06-27 09:15:00,Buy
2011-06-27 09:15:00,11012.65,11054.5,2011-06-27 13:15:00,Buy
2011-06-27 13:15:00,11054.5,11071.5,2011-06-28 09:15:00,Buy
2011-06-28 09:15:00,11071.5,11040.65,2011-06-28 13:15:00,Buy
2011-06-28 13:15:00,11040.65,11120.9,2011-06-29 09:15:00,Buy
2011-06-29 09:15:00,11120.9,11170.35,2011-06-29 13:15:00,Buy
2011-06-29 13:15:00,11170.35,11215.7,2011-06-30 09:15:00,Buy
2011-06-30 09:15:00,11215.7,11214.6,2011-06-30 13:15:00,Buy
2011-06-30 13:15:00,11214.6,11210.55,2011-07-01 09:15:00,Buy
2011-07-01 09:15:00,11210.55,11265.5,2011-07-01 13:15:00,Buy
2011-07-01 13:15:00,11265.5,11359.45,2011-07-04 09:15:00,Buy
2011-07-04 09:15:00,11359.45,11386.15,2011-07-04 13:15:00,Buy
2011-07-04 13:15:00,11386.15,11325.95,2011-07-05 09:15:00,Buy
2011-07-05 09:15:00,11325.95,11409.05,2011-07-05 13:15:00,Buy
2011-07-05 13:15:00,11409.05,11292.15,2011-07-06 09:15:00,Buy
2011-07-06 09:15:00,11292.15,11271.85,2011-07-06 13:15:00,Buy
2011-07-06 13:15:00,11271.85,11336.0,2011-07-07 09:15:00,Buy
2011-07-07 09:15:00,11336.0,11424.6,2011-07-07 13:15:00,Buy
2011-07-07 13:15:00,11424.6,11392.55,2011-07-08 09:15:00,Buy
2011-07-08 09:15:00,11392.55,11278.4,2011-07-08 13:15:00,Buy
2011-07-08 13:15:00,11278.4,11120.85,2011-07-11 09:15:00,Buy
2011-07-11 09:15:00,11120.85,11137.35,2011-07-11 13:15:00,Buy
2011-07-11 13:15:00,11137.35,10981.05,2011-07-12 09:15:00,Buy
2011-07-11 13:15:00,11137.35,10981.05,2011-07-12 09:15:00,Short
2011-07-12 09:15:00,10981.05,10990.1,2011-07-12 13:15:00,Short
2011-07-12 13:15:00,10990.1,11153.35,2011-07-13 09:15:00,Short
2011-07-13 09:15:00,11153.35,11155.35,2011-07-13 13:15:00,Short
2011-07-13 13:15:00,11155.35,11322.3,2011-07-14 09:15:00,Short
2011-07-14 09:15:00,11322.3,11240.1,2011-07-14 13:15:00,Short
2011-07-14 13:15:00,11240.1,11229.7,2011-07-15 09:15:00,Short
2011-07-15 09:15:00,11229.7,11239.55,2011-07-15 13:15:00,Short
2011-07-15 13:15:00,11239.55,11210.9,2011-07-18 09:15:00,Short
2011-07-18 09:15:00,11210.9,11215.95,2011-07-18 13:15:00,Short
2011-07-18 13:15:00,11215.95,11308.15,2011-07-19 09:15:00,Short
2011-07-19 09:15:00,11308.15,11304.25,2011-07-19 13:15:00,Short
2011-07-19 13:15:00,11304.25,11215.75,2011-07-20 09:15:00,Short
2011-07-20 09:15:00,11215.75,11147.2,2011-07-20 13:15:00,Short
2011-07-20 13:15:00,11147.2,11072.85,2011-07-21 09:15:00,Short
2011-07-21 09:15:00,11072.85,11047.6,2011-07-21 13:15:00,Short
2011-07-21 13:15:00,11047.6,11218.45,2011-07-22 09:15:00,Short
2011-07-22 09:15:00,11218.45,11305.4,2011-07-22 13:15:00,Short
2011-07-22 13:15:00,11305.4,11278.85,2011-07-25 09:15:00,Short
2011-07-25 13:15:00,11406.95,11088.45,2011-07-26 09:15:00,Buy
2011-07-26 09:15:00,11088.45,11107.75,2011-07-26 13:15:00,Buy
2011-07-26 13:15:00,11107.75,10978.15,2011-07-27 09:15:00,Buy
2011-07-26 13:15:00,11107.75,10978.15,2011-07-27 09:15:00,Short
2011-07-27 09:15:00,10978.15,11000.6,2011-07-27 13:15:00,Short
2011-07-27 13:15:00,11000.6,10894.9,2011-07-28 09:15:00,Short
2011-07-28 09:15:00,10894.9,10839.75,2011-07-28 13:15:00,Short
2011-07-28 13:15:00,10839.75,10841.75,2011-07-29 09:15:00,Short
2011-07-29 09:15:00,10841.75,10904.65,2011-07-29 13:15:00,Short
2011-07-29 13:15:00,10904.65,10930.15,2011-08-01 09:15:00,Short
2011-08-01 09:15:00,10930.15,10907.95,2011-08-01 13:15:00,Short
2011-08-01 13:15:00,10907.95,10746.15,2011-08-02 09:15:00,Short
2011-08-02 09:15:00,10746.15,10759.8,2011-08-02 13:15:00,Short
2011-08-02 13:15:00,10759.8,10623.05,2011-08-03 09:15:00,Short
2011-08-03 09:15:00,10623.05,10686.4,2011-08-03 13:15:00,Short
2011-08-03 13:15:00,10686.4,10689.95,2011-08-04 09:15:00,Short
2011-08-04 09:15:00,10689.95,10518.2,2011-08-04 13:15:00,Short
2011-08-04 13:15:00,10518.2,10275.95,2011-08-05 09:15:00,Short
2011-08-05 09:15:00,10275.95,10379.6,2011-08-05 13:15:00,Short
2011-08-05 13:15:00,10379.6,10421.15,2011-08-08 09:15:00,Short
2011-08-08 09:15:00,10421.15,10230.95,2011-08-08 13:15:00,Short
2011-08-08 13:15:00,10230.95,10175.85,2011-08-09 09:15:00,Short
2011-08-09 09:15:00,10175.85,10220.85,2011-08-09 13:15:00,Short
2011-08-09 13:15:00,10220.85,10467.75,2011-08-10 09:15:00,Short
2011-08-10 09:15:00,10467.75,10487.7,2011-08-10 13:15:00,Short
2011-08-10 13:15:00,10487.7,10435.5,2011-08-11 09:15:00,Short
2011-08-11 09:15:00,10435.5,10330.4,2011-08-11 13:15:00,Short
2011-08-11 13:15:00,10330.4,10189.9,2011-08-12 09:15:00,Short
2011-08-12 09:15:00,10189.9,10173.4,2011-08-12 13:15:00,Short
2011-08-12 13:15:00,10173.4,10152.4,2011-08-16 09:15:00,Short
2011-08-16 09:15:00,10152.4,10078.8,2011-08-16 13:15:00,Short
2011-08-16 13:15:00,10078.8,9912.15,2011-08-17 09:15:00,Short
2011-08-17 09:15:00,9912.15,9979.45,2011-08-17 13:15:00,Short
2011-08-17 13:15:00,9979.45,9687.3,2011-08-18 09:15:00,Short
2011-08-18 09:15:00,9687.3,9586.4,2011-08-18 13:15:00,Short
2011-08-18 13:15:00,9586.4,9384.85,2011-08-19 09:15:00,Short
2011-08-19 09:15:00,9384.85,9423.1,2011-08-19 13:15:00,Short
2011-08-19 13:15:00,9423.1,9377.75,2011-08-22 09:15:00,Short
2011-08-22 09:15:00,9377.75,9418.05,2011-08-22 13:15:00,Short
2011-08-22 13:15:00,9418.05,9476.8,2011-08-23 09:15:00,Short
2011-08-23 09:15:00,9476.8,9476.05,2011-08-23 13:15:00,Short
2011-08-23 13:15:00,9476.05,9397.9,2011-08-24 09:15:00,Short
2011-08-24 09:15:00,9397.9,9280.85,2011-08-24 13:15:00,Short
2011-08-24 13:15:00,9280.85,9287.1,2011-08-25 09:15:00,Short
2011-08-25 09:15:00,9287.1,9202.05,2011-08-25 13:15:00,Short
2011-08-25 13:15:00,9202.05,9109.45,2011-08-26 09:15:00,Short
2011-08-26 09:15:00,9109.45,8959.75,2011-08-26 13:15:00,Short
2011-08-26 13:15:00,8959.75,9287.35,2011-08-29 09:15:00,Short
2011-08-29 09:15:00,9287.35,9368.25,2011-08-29 13:15:00,Short
2011-08-29 13:15:00,9368.25,9474.3,2011-08-30 09:15:00,Short
2011-08-30 09:15:00,9474.3,9556.15,2011-08-30 13:15:00,Short
2011-09-02 09:15:00,9585.75,9582.35,2011-09-02 13:15:00,Buy
2011-09-02 13:15:00,9582.35,9505.9,2011-09-05 09:15:00,Buy
2011-09-05 09:15:00,9505.9,9629.75,2011-09-05 13:15:00,Buy
2011-09-05 13:15:00,9629.75,9477.65,2011-09-06 09:15:00,Buy
2011-09-06 09:15:00,9477.65,9673.45,2011-09-06 13:15:00,Buy
2011-09-06 13:15:00,9673.45,9888.15,2011-09-07 09:15:00,Buy
2011-09-07 09:15:00,9888.15,9847.95,2011-09-07 13:15:00,Buy
2011-09-07 13:15:00,9847.95,9821.2,2011-09-08 09:15:00,Buy
2011-09-08 09:15:00,9821.2,9933.4,2011-09-08 13:15:00,Buy
2011-09-08 13:15:00,9933.4,9814.45,2011-09-09 09:15:00,Buy
2011-09-09 09:15:00,9814.45,9649.75,2011-09-09 13:15:00,Buy
2011-09-09 13:15:00,9649.75,9360.7,2011-09-12 09:15:00,Buy
2011-09-09 13:15:00,9649.75,9360.7,2011-09-12 09:15:00,Short
2011-09-12 09:15:00,9360.7,9382.8,2011-09-12 13:15:00,Short
2011-09-12 13:15:00,9382.8,9403.65,2011-09-13 09:15:00,Short
2011-09-13 09:15:00,9403.65,9343.65,2011-09-13 13:15:00,Short
2011-09-13 13:15:00,9343.65,9476.2,2011-09-14 09:15:00,Short
2011-09-14 09:15:00,9476.2,9507.35,2011-09-14 13:15:00,Short
2011-09-14 13:15:00,9507.35,9526.15,2011-09-15 09:15:00,Short
2011-09-15 09:15:00,9526.15,9708.8,2011-09-15 13:15:00,Short
2011-09-15 13:15:00,9708.8,9754.55,2011-09-16 09:15:00,Short
2011-09-16 09:15:00,9754.55,9732.9,2011-09-16 13:15:00,Short
