Entry_date,Entry_price,Exit_price,Exit_date,Type
17-01-2011 15:15,10489.75,10626.5,18-01-2011 09:15,Short
18-01-2011 09:15,10626.5,10556.85,18-01-2011 10:15,Short
18-01-2011 10:15,10556.85,10611.4,18-01-2011 11:15,Short
18-01-2011 11:15,10611.4,10571.55,18-01-2011 12:15,Short
18-01-2011 12:15,10571.55,10571.4,18-01-2011 13:15,Short
18-01-2011 13:15,10571.4,10619.9,18-01-2011 14:15,Short
18-01-2011 14:15,10619.9,10633.1,18-01-2011 15:15,Short
18-01-2011 15:15,10633.1,10632.25,19-01-2011 09:15,Short
19-01-2011 09:15,10632.25,10697.25,19-01-2011 10:15,Short
19-01-2011 10:15,10697.25,10677.7,19-01-2011 11:15,Short
19-01-2011 11:15,10677.7,10686.45,19-01-2011 12:15,Short
19-01-2011 12:15,10686.45,10616.75,19-01-2011 13:15,Short
19-01-2011 13:15,10616.75,10605.4,19-01-2011 14:15,Short
19-01-2011 14:15,10605.4,10634.45,19-01-2011 15:15,Short
19-01-2011 15:15,10634.45,10517.7,20-01-2011 09:15,Short
20-01-2011 09:15,10517.7,10561.4,20-01-2011 10:15,Short
20-01-2011 10:15,10561.4,10512.75,20-01-2011 11:15,Short
20-01-2011 11:15,10512.75,10521.3,20-01-2011 12:15,Short
20-01-2011 13:15,10794.65,10796.8,20-01-2011 14:15,Buy
20-01-2011 14:15,10796.8,10795.1,20-01-2011 15:15,Buy
20-01-2011 15:15,10795.1,10745.25,21-01-2011 09:15,Buy
21-01-2011 09:15,10745.25,10802.55,21-01-2011 10:15,Buy
21-01-2011 10:15,10802.55,10921.1,21-01-2011 11:15,Buy
21-01-2011 11:15,10921.1,10893.9,21-01-2011 12:15,Buy
21-01-2011 12:15,10893.9,10867.2,21-01-2011 13:15,Buy
21-01-2011 13:15,10867.2,10892.9,21-01-2011 14:15,Buy
21-01-2011 14:15,10892.9,10890.75,21-01-2011 15:15,Buy
21-01-2011 15:15,10890.75,11019.7,24-01-2011 09:15,Buy
24-01-2011 09:15,11019.7,11079.2,24-01-2011 10:15,Buy
24-01-2011 10:15,11079.2,11107.8,24-01-2011 11:15,Buy
24-01-2011 11:15,11107.8,11120.55,24-01-2011 12:15,Buy
24-01-2011 12:15,11120.55,11115.3,24-01-2011 13:15,Buy
24-01-2011 13:15,11115.3,11141.85,24-01-2011 14:15,Buy
24-01-2011 14:15,11141.85,11138.55,24-01-2011 15:15,Buy
24-01-2011 15:15,11138.55,11122.4,25-01-2011 09:15,Buy
25-01-2011 09:15,11122.4,11110.55,25-01-2011 10:15,Buy
25-01-2011 10:15,11110.55,11067.05,25-01-2011 11:15,Buy
25-01-2011 11:15,11067.05,11077.15,25-01-2011 12:15,Buy
25-01-2011 12:15,11077.15,10921.4,25-01-2011 13:15,Buy
25-01-2011 12:15,11077.15,10921.4,25-01-2011 13:15,Short
25-01-2011 13:15,10921.4,10868.75,25-01-2011 14:15,Short
25-01-2011 14:15,10868.75,10879.05,25-01-2011 15:15,Short
25-01-2011 15:15,10879.05,10922.15,27-01-2011 09:15,Short
27-01-2011 09:15,10922.15,10905.2,27-01-2011 10:15,Short
27-01-2011 10:15,10905.2,10869.3,27-01-2011 11:15,Short
27-01-2011 11:15,10869.3,10869.25,27-01-2011 12:15,Short
27-01-2011 12:15,10869.25,10802,27-01-2011 13:15,Short
27-01-2011 13:15,10802,10649,27-01-2011 14:15,Short
27-01-2011 14:15,10649,10681.75,27-01-2011 15:15,Short
27-01-2011 15:15,10681.75,10643.5,28-01-2011 09:15,Short
28-01-2011 09:15,10643.5,10541.05,28-01-2011 10:15,Short
28-01-2011 10:15,10541.05,10525.4,28-01-2011 11:15,Short
28-01-2011 11:15,10525.4,10489.25,28-01-2011 12:15,Short
28-01-2011 12:15,10489.25,10502.5,28-01-2011 13:15,Short
28-01-2011 13:15,10502.5,10563.9,28-01-2011 14:15,Short
28-01-2011 14:15,10563.9,10607.8,28-01-2011 15:15,Short
28-01-2011 15:15,10607.8,10472.2,31-01-2011 09:15,Short
31-01-2011 09:15,10472.2,10479.05,31-01-2011 10:15,Short
31-01-2011 10:15,10479.05,10474.65,31-01-2011 11:15,Short
31-01-2011 11:15,10474.65,10609.85,31-01-2011 12:15,Short
31-01-2011 12:15,10609.85,10565.5,31-01-2011 13:15,Short
31-01-2011 13:15,10565.5,10658.55,31-01-2011 14:15,Short
31-01-2011 14:15,10658.55,10632.75,31-01-2011 15:15,Short
31-01-2011 15:15,10632.75,10584.1,01-02-2011 09:15,Short
01-02-2011 09:15,10584.1,10539.45,01-02-2011 10:15,Short
01-02-2011 10:15,10539.45,10565.9,01-02-2011 11:15,Short
01-02-2011 11:15,10565.9,10573.2,01-02-2011 12:15,Short
01-02-2011 12:15,10573.2,10524.15,01-02-2011 13:15,Short
01-02-2011 13:15,10524.15,10490.7,01-02-2011 14:15,Short
01-02-2011 14:15,10490.7,10466.4,01-02-2011 15:15,Short
01-02-2011 15:15,10466.4,10510.65,02-02-2011 09:15,Short
02-02-2011 09:15,10510.65,10541.05,02-02-2011 10:15,Short
02-02-2011 10:15,10541.05,10521.85,02-02-2011 11:15,Short
02-02-2011 11:15,10521.85,10523.15,02-02-2011 12:15,Short
02-02-2011 12:15,10523.15,10557,02-02-2011 13:15,Short
02-02-2011 13:15,10557,10480.8,02-02-2011 14:15,Short
02-02-2011 14:15,10480.8,10450.35,02-02-2011 15:15,Short
02-02-2011 15:15,10450.35,10539.75,03-02-2011 09:15,Short
03-02-2011 09:15,10539.75,10616.8,03-02-2011 10:15,Short
03-02-2011 10:15,10616.8,10620.7,03-02-2011 11:15,Short
03-02-2011 11:15,10620.7,10700.45,03-02-2011 12:15,Short
03-02-2011 12:15,10700.45,10660.4,03-02-2011 13:15,Short
03-02-2011 13:15,10660.4,10663.1,03-02-2011 14:15,Short
03-02-2011 14:15,10663.1,10655.7,03-02-2011 15:15,Short
04-02-2011 09:15,10722.3,10685,04-02-2011 10:15,Buy
04-02-2011 10:15,10685,10593.8,04-02-2011 11:15,Buy
04-02-2011 11:15,10593.8,10522.75,04-02-2011 12:15,Buy
04-02-2011 12:15,10522.75,10578.15,04-02-2011 13:15,Buy
04-02-2011 13:15,10578.15,10448.45,04-02-2011 14:15,Buy
04-02-2011 13:15,10578.15,10448.45,04-02-2011 14:15,Short
04-02-2011 14:15,10448.45,10424.35,04-02-2011 15:15,Short
04-02-2011 15:15,10424.35,10414.95,07-02-2011 09:15,Short
07-02-2011 09:15,10414.95,10468.2,07-02-2011 10:15,Short
07-02-2011 10:15,10468.2,10477,07-02-2011 11:15,Short
07-02-2011 11:15,10477,10435.4,07-02-2011 12:15,Short
07-02-2011 12:15,10435.4,10447.1,07-02-2011 13:15,Short
07-02-2011 13:15,10447.1,10371.45,07-02-2011 14:15,Short
07-02-2011 14:15,10371.45,10395.8,07-02-2011 15:15,Short
07-02-2011 15:15,10395.8,10387.6,08-02-2011 09:15,Short
08-02-2011 09:15,10387.6,10271.6,08-02-2011 10:15,Short
08-02-2011 10:15,10271.6,10219.05,08-02-2011 11:15,Short
08-02-2011 11:15,10219.05,10231.05,08-02-2011 12:15,Short
08-02-2011 12:15,10231.05,10253.8,08-02-2011 13:15,Short
08-02-2011 13:15,10253.8,10159.05,08-02-2011 14:15,Short
08-02-2011 14:15,10159.05,10150.6,08-02-2011 15:15,Short
08-02-2011 15:15,10150.6,10191.35,09-02-2011 09:15,Short
09-02-2011 09:15,10191.35,10205.8,09-02-2011 10:15,Short
09-02-2011 10:15,10205.8,10201.3,09-02-2011 11:15,Short
09-02-2011 11:15,10201.3,10217.1,09-02-2011 12:15,Short
09-02-2011 12:15,10217.1,10239.9,09-02-2011 13:15,Short
09-02-2011 13:15,10239.9,10068.35,09-02-2011 14:15,Short
09-02-2011 14:15,10068.35,10158.5,09-02-2011 15:15,Short
09-02-2011 15:15,10158.5,10081.95,10-02-2011 09:15,Short
10-02-2011 09:15,10081.95,10082.65,10-02-2011 10:15,Short
10-02-2011 10:15,10082.65,10061.05,10-02-2011 11:15,Short
10-02-2011 11:15,10061.05,10090.05,10-02-2011 12:15,Short
10-02-2011 12:15,10090.05,10194.25,10-02-2011 13:15,Short
10-02-2011 13:15,10194.25,10091.2,10-02-2011 14:15,Short
10-02-2011 14:15,10091.2,10071.7,10-02-2011 15:15,Short
10-02-2011 15:15,10071.7,10123.85,11-02-2011 09:15,Short
11-02-2011 09:15,10123.85,10141.7,11-02-2011 10:15,Short
11-02-2011 10:15,10141.7,10111.6,11-02-2011 11:15,Short
11-02-2011 11:15,10111.6,10164.2,11-02-2011 12:15,Short
11-02-2011 12:15,10164.2,10254.05,11-02-2011 13:15,Short
11-02-2011 14:15,10443.5,10456.95,11-02-2011 15:15,Buy
11-02-2011 15:15,10456.95,10630.75,14-02-2011 09:15,Buy
14-02-2011 09:15,10630.75,10712.15,14-02-2011 10:15,Buy
14-02-2011 10:15,10712.15,10700.75,14-02-2011 11:15,Buy
14-02-2011 11:15,10700.75,10736.35,14-02-2011 12:15,Buy
14-02-2011 12:15,10736.35,10747,14-02-2011 13:15,Buy
14-02-2011 13:15,10747,10806.65,14-02-2011 14:15,Buy
14-02-2011 14:15,10806.65,10806.75,14-02-2011 15:15,Buy
14-02-2011 15:15,10806.75,10776.6,15-02-2011 09:15,Buy
15-02-2011 09:15,10776.6,10780.55,15-02-2011 10:15,Buy
15-02-2011 10:15,10780.55,11007,15-02-2011 11:15,Buy
15-02-2011 11:15,11007,10973.5,15-02-2011 12:15,Buy
15-02-2011 12:15,10973.5,10986.75,15-02-2011 13:15,Buy
15-02-2011 13:15,10986.75,10955.05,15-02-2011 14:15,Buy
15-02-2011 14:15,10955.05,10958.4,15-02-2011 15:15,Buy
15-02-2011 15:15,10958.4,10965.25,16-02-2011 09:15,Buy
16-02-2011 09:15,10965.25,10960.1,16-02-2011 10:15,Buy
16-02-2011 10:15,10960.1,10990.65,16-02-2011 11:15,Buy
16-02-2011 11:15,10990.65,10982.5,16-02-2011 12:15,Buy
16-02-2011 12:15,10982.5,10977.05,16-02-2011 13:15,Buy
16-02-2011 13:15,10977.05,10955.55,16-02-2011 14:15,Buy
16-02-2011 14:15,10955.55,10988.85,16-02-2011 15:15,Buy
16-02-2011 15:15,10988.85,10949.4,17-02-2011 09:15,Buy
17-02-2011 09:15,10949.4,10980.8,17-02-2011 10:15,Buy
17-02-2011 10:15,10980.8,11077.15,17-02-2011 11:15,Buy
17-02-2011 11:15,11077.15,11098.35,17-02-2011 12:15,Buy
17-02-2011 12:15,11098.35,11152.4,17-02-2011 13:15,Buy
17-02-2011 13:15,11152.4,11132.95,17-02-2011 14:15,Buy
17-02-2011 14:15,11132.95,11134.9,17-02-2011 15:15,Buy
17-02-2011 15:15,11134.9,11274.8,18-02-2011 09:15,Buy
18-02-2011 09:15,11274.8,11097.4,18-02-2011 10:15,Buy
18-02-2011 10:15,11097.4,11120.9,18-02-2011 11:15,Buy
18-02-2011 11:15,11120.9,11072.4,18-02-2011 12:15,Buy
18-02-2011 12:15,11072.4,11060.75,18-02-2011 13:15,Buy
18-02-2011 13:15,11060.75,10937.45,18-02-2011 14:15,Buy
18-02-2011 13:15,11060.75,10937.45,18-02-2011 14:15,Short
18-02-2011 14:15,10937.45,10970,18-02-2011 15:15,Short
18-02-2011 15:15,10970,10890.3,21-02-2011 09:15,Short
21-02-2011 09:15,10890.3,10876.2,21-02-2011 10:15,Short
21-02-2011 10:15,10876.2,10868.85,21-02-2011 11:15,Short
21-02-2011 11:15,10868.85,10841.15,21-02-2011 12:15,Short
21-02-2011 12:15,10841.15,10884.65,21-02-2011 13:15,Short
21-02-2011 13:15,10884.65,11050.45,21-02-2011 14:15,Short
21-02-2011 14:15,11050.45,11055.85,21-02-2011 15:15,Short
21-02-2011 15:15,11055.85,10894.4,22-02-2011 09:15,Short
22-02-2011 09:15,10894.4,10895.65,22-02-2011 10:15,Short
22-02-2011 10:15,10895.65,10910.05,22-02-2011 11:15,Short
22-02-2011 11:15,10910.05,10855.2,22-02-2011 12:15,Short
22-02-2011 12:15,10855.2,10848.65,22-02-2011 13:15,Short
22-02-2011 13:15,10848.65,10832.15,22-02-2011 14:15,Short
22-02-2011 14:15,10832.15,10835.1,22-02-2011 15:15,Short
22-02-2011 15:15,10835.1,10850.85,23-02-2011 09:15,Short
23-02-2011 09:15,10850.85,10842.8,23-02-2011 10:15,Short
23-02-2011 10:15,10842.8,10790.65,23-02-2011 11:15,Short
23-02-2011 11:15,10790.65,10773.3,23-02-2011 12:15,Short
23-02-2011 12:15,10773.3,10763.1,23-02-2011 13:15,Short
23-02-2011 13:15,10763.1,10636.25,23-02-2011 14:15,Short
23-02-2011 14:15,10636.25,10645.75,23-02-2011 15:15,Short
23-02-2011 15:15,10645.75,10533,24-02-2011 09:15,Short
24-02-2011 09:15,10533,10476.7,24-02-2011 10:15,Short
24-02-2011 10:15,10476.7,10513.85,24-02-2011 11:15,Short
24-02-2011 11:15,10513.85,10431.2,24-02-2011 12:15,Short
24-02-2011 12:15,10431.2,10307.95,24-02-2011 13:15,Short
24-02-2011 13:15,10307.95,10178.05,24-02-2011 14:15,Short
24-02-2011 14:15,10178.05,10246.85,24-02-2011 15:15,Short
24-02-2011 15:15,10246.85,10409.5,25-02-2011 09:15,Short
25-02-2011 09:15,10409.5,10416.9,25-02-2011 10:15,Short
25-02-2011 10:15,10416.9,10436.6,25-02-2011 11:15,Short
25-02-2011 11:15,10436.6,10454.2,25-02-2011 12:15,Short
25-02-2011 12:15,10454.2,10319.5,25-02-2011 13:15,Short
25-02-2011 13:15,10319.5,10424,25-02-2011 14:15,Short
25-02-2011 14:15,10424,10499.75,25-02-2011 15:15,Short
28-02-2011 09:15,10522.35,10493.45,28-02-2011 10:15,Buy
28-02-2011 10:15,10493.45,10408.4,28-02-2011 11:15,Buy
28-02-2011 11:15,10408.4,10592.3,28-02-2011 12:15,Buy
28-02-2011 12:15,10592.3,10600.7,28-02-2011 13:15,Buy
28-02-2011 13:15,10600.7,10452.3,28-02-2011 14:15,Buy
28-02-2011 14:15,10452.3,10437,28-02-2011 15:15,Buy
28-02-2011 15:15,10437,10617.6,01-03-2011 09:15,Buy
01-03-2011 09:15,10617.6,10694.85,01-03-2011 10:15,Buy
01-03-2011 10:15,10694.85,10729.1,01-03-2011 11:15,Buy
01-03-2011 11:15,10729.1,10793.45,01-03-2011 12:15,Buy
01-03-2011 12:15,10793.45,10825.1,01-03-2011 13:15,Buy
01-03-2011 13:15,10825.1,10892.85,01-03-2011 14:15,Buy
01-03-2011 14:15,10892.85,10901.1,01-03-2011 15:15,Buy
01-03-2011 15:15,10901.1,10791.95,03-03-2011 09:15,Buy
03-03-2011 09:15,10791.95,10794.45,03-03-2011 10:15,Buy
03-03-2011 10:15,10794.45,10936.9,03-03-2011 11:15,Buy
03-03-2011 11:15,10936.9,10974.4,03-03-2011 12:15,Buy
03-03-2011 12:15,10974.4,10802.25,03-03-2011 13:15,Buy
03-03-2011 13:15,10802.25,10916.05,03-03-2011 14:15,Buy
03-03-2011 14:15,10916.05,10908.85,03-03-2011 15:15,Buy
03-03-2011 15:15,10908.85,11036.65,04-03-2011 09:15,Buy
04-03-2011 09:15,11036.65,11060.3,04-03-2011 10:15,Buy
04-03-2011 10:15,11060.3,11019.4,04-03-2011 11:15,Buy
04-03-2011 11:15,11019.4,11003.65,04-03-2011 12:15,Buy
04-03-2011 12:15,11003.65,10985.55,04-03-2011 13:15,Buy
04-03-2011 13:15,10985.55,10949.9,04-03-2011 14:15,Buy
04-03-2011 14:15,10949.9,10981.4,04-03-2011 15:15,Buy
04-03-2011 15:15,10981.4,10747.5,07-03-2011 09:15,Buy
07-03-2011 09:15,10747.5,10721.1,07-03-2011 10:15,Buy
07-03-2011 10:15,10721.1,10717.7,07-03-2011 11:15,Buy
07-03-2011 11:15,10717.7,10672.4,07-03-2011 12:15,Buy
07-03-2011 12:15,10672.4,10730.9,07-03-2011 13:15,Buy
07-03-2011 13:15,10730.9,10790.4,07-03-2011 14:15,Buy
07-03-2011 14:15,10790.4,10792.65,07-03-2011 15:15,Buy
07-03-2011 15:15,10792.65,10889.7,08-03-2011 09:15,Buy
08-03-2011 09:15,10889.7,10872.55,08-03-2011 10:15,Buy
08-03-2011 10:15,10872.55,10924.15,08-03-2011 11:15,Buy
08-03-2011 11:15,10924.15,10895.9,08-03-2011 12:15,Buy
08-03-2011 12:15,10895.9,10889.7,08-03-2011 13:15,Buy
08-03-2011 13:15,10889.7,10925.15,08-03-2011 14:15,Buy
08-03-2011 14:15,10925.15,10940.2,08-03-2011 15:15,Buy
08-03-2011 15:15,10940.2,10995.3,09-03-2011 09:15,Buy
09-03-2011 09:15,10995.3,10935.7,09-03-2011 10:15,Buy
09-03-2011 10:15,10935.7,10962.55,09-03-2011 11:15,Buy
09-03-2011 11:15,10962.55,11021.55,09-03-2011 12:15,Buy
09-03-2011 12:15,11021.55,10991.25,09-03-2011 13:15,Buy
09-03-2011 13:15,10991.25,10976.35,09-03-2011 14:15,Buy
09-03-2011 14:15,10976.35,10941.95,09-03-2011 15:15,Buy
09-03-2011 15:15,10941.95,10794.15,10-03-2011 09:15,Buy
10-03-2011 09:15,10794.15,10825.55,10-03-2011 10:15,Buy
10-03-2011 10:15,10825.55,10833.15,10-03-2011 11:15,Buy
10-03-2011 11:15,10833.15,10819.15,10-03-2011 12:15,Buy
10-03-2011 12:15,10819.15,10828.1,10-03-2011 13:15,Buy
10-03-2011 13:15,10828.1,10848.6,10-03-2011 14:15,Buy
10-03-2011 14:15,10848.6,10855.65,10-03-2011 15:15,Buy
10-03-2011 15:15,10855.65,10851.8,11-03-2011 09:15,Buy
11-03-2011 09:15,10851.8,10859.4,11-03-2011 10:15,Buy
11-03-2011 10:15,10859.4,10796.05,11-03-2011 11:15,Buy
11-03-2011 11:15,10796.05,10733.25,11-03-2011 12:15,Buy
11-03-2011 11:15,10796.05,10733.25,11-03-2011 12:15,Short
11-03-2011 12:15,10733.25,10737,11-03-2011 13:15,Short
11-03-2011 13:15,10737,10742.4,11-03-2011 14:15,Short
11-03-2011 14:15,10742.4,10734.25,11-03-2011 15:15,Short
11-03-2011 15:15,10734.25,10812.75,14-03-2011 09:15,Short
14-03-2011 09:15,10812.75,10840.5,14-03-2011 10:15,Short
14-03-2011 10:15,10840.5,10823.8,14-03-2011 11:15,Short
14-03-2011 11:15,10823.8,10817.55,14-03-2011 12:15,Short
14-03-2011 12:15,10817.55,10800.3,14-03-2011 13:15,Short
14-03-2011 13:15,10800.3,10897.8,14-03-2011 14:15,Short
14-03-2011 14:15,10897.8,10915.45,14-03-2011 15:15,Short
14-03-2011 15:15,10915.45,10651.35,15-03-2011 09:15,Short
15-03-2011 09:15,10651.35,10716.2,15-03-2011 10:15,Short
15-03-2011 10:15,10716.2,10717.3,15-03-2011 11:15,Short
15-03-2011 11:15,10717.3,10743.4,15-03-2011 12:15,Short
15-03-2011 12:15,10743.4,10764.1,15-03-2011 13:15,Short
15-03-2011 13:15,10764.1,10740.05,15-03-2011 14:15,Short
15-03-2011 14:15,10740.05,10750.7,15-03-2011 15:15,Short
15-03-2011 15:15,10750.7,10904.75,16-03-2011 09:15,Short
16-03-2011 09:15,10904.75,10912.5,16-03-2011 10:15,Short
16-03-2011 11:15,10939.9,10964.85,16-03-2011 12:15,Buy
16-03-2011 12:15,10964.85,10991,16-03-2011 13:15,Buy
16-03-2011 13:15,10991,10958.75,16-03-2011 14:15,Buy
16-03-2011 14:15,10958.75,10967.05,16-03-2011 15:15,Buy
16-03-2011 15:15,10967.05,10976,17-03-2011 09:15,Buy
17-03-2011 09:15,10976,11007.15,17-03-2011 10:15,Buy
17-03-2011 10:15,11007.15,10904.65,17-03-2011 11:15,Buy
17-03-2011 11:15,10904.65,10888.7,17-03-2011 12:15,Buy
17-03-2011 12:15,10888.7,10854.5,17-03-2011 13:15,Buy
17-03-2011 13:15,10854.5,10839.25,17-03-2011 14:15,Buy
17-03-2011 14:15,10839.25,10853.1,17-03-2011 15:15,Buy
17-03-2011 15:15,10853.1,10790.85,18-03-2011 09:15,Buy
18-03-2011 09:15,10790.85,10790.85,18-03-2011 10:15,Buy
18-03-2011 10:15,10790.85,10771.45,18-03-2011 11:15,Buy
18-03-2011 10:15,10790.85,10771.45,18-03-2011 11:15,Short
18-03-2011 11:15,10771.45,10740.7,18-03-2011 12:15,Short
18-03-2011 12:15,10740.7,10770.25,18-03-2011 13:15,Short
18-03-2011 13:15,10770.25,10710.55,18-03-2011 14:15,Short
18-03-2011 14:15,10710.55,10707.65,18-03-2011 15:15,Short
18-03-2011 15:15,10707.65,10691.35,21-03-2011 09:15,Short
21-03-2011 09:15,10691.35,10734.35,21-03-2011 10:15,Short
21-03-2011 10:15,10734.35,10764.5,21-03-2011 11:15,Short
21-03-2011 11:15,10764.5,10752.35,21-03-2011 12:15,Short
21-03-2011 12:15,10752.35,10753.2,21-03-2011 13:15,Short
21-03-2011 13:15,10753.2,10711,21-03-2011 14:15,Short
21-03-2011 14:15,10711,10740.6,21-03-2011 15:15,Short
21-03-2011 15:15,10740.6,10749.3,22-03-2011 09:15,Short
22-03-2011 09:15,10749.3,10781.4,22-03-2011 10:15,Short
22-03-2011 10:15,10781.4,10806.7,22-03-2011 11:15,Short
22-03-2011 11:15,10806.7,10806.95,22-03-2011 12:15,Short
22-03-2011 12:15,10806.95,10802.2,22-03-2011 13:15,Short
22-03-2011 13:15,10802.2,10765.5,22-03-2011 14:15,Short
22-03-2011 14:15,10765.5,10767.8,22-03-2011 15:15,Short
23-03-2011 09:15,10907.15,10911.2,23-03-2011 10:15,Buy
23-03-2011 10:15,10911.2,10928.45,23-03-2011 11:15,Buy
23-03-2011 11:15,10928.45,10928.75,23-03-2011 12:15,Buy
23-03-2011 12:15,10928.75,10915.4,23-03-2011 13:15,Buy
23-03-2011 13:15,10915.4,10957.55,23-03-2011 14:15,Buy
23-03-2011 14:15,10957.55,10959,23-03-2011 15:15,Buy
23-03-2011 15:15,10959,11074.6,24-03-2011 09:15,Buy
24-03-2011 09:15,11074.6,11071.7,24-03-2011 10:15,Buy
24-03-2011 10:15,11071.7,11061.9,24-03-2011 11:15,Buy
24-03-2011 11:15,11061.9,11062.35,24-03-2011 12:15,Buy
24-03-2011 12:15,11062.35,11071.7,24-03-2011 13:15,Buy
24-03-2011 13:15,11071.7,11079.1,24-03-2011 14:15,Buy
